id,title,year,period,release_date,original_language,runtime,revenue,popularity,vote_average,vote_count,genres,production_countries,spoken_languages,production_companies,overview,status,tagline,imdb_id,poster_path,homepage
614329,"Defend, Conserve, Protect",2019,"(2013,2020]",2019-07-25,en,74,NA,0.1307,NA,NA,Documentary,Australia,English,"Cinemagine, Revolution Pictures, Sea Shepherd Australia, Union Roth Capital","Narrated by Dan Aykroyd, Defend, Conserve, Protect, pits the marine conservation group, Sea Shepherd, against the Japanese whaling fleet, in an epic battle to defend the majestic Minke whales.",Released,You Haven't Lived Until You've Found Something Worth Dying For.,tt4718276,/kAiYfcxJ2wmNxtIaE9QhBpicxzD.jpg,https://www.defendconserveprotectmovie.com/
614329,"Defend, Conserve, Protect",2019,"(2013,2020]",2019-07-25,en,74,NA,0.1307,NA,NA,Documentary,Canada,English,"Cinemagine, Revolution Pictures, Sea Shepherd Australia, Union Roth Capital","Narrated by Dan Aykroyd, Defend, Conserve, Protect, pits the marine conservation group, Sea Shepherd, against the Japanese whaling fleet, in an epic battle to defend the majestic Minke whales.",Released,You Haven't Lived Until You've Found Something Worth Dying For.,tt4718276,/kAiYfcxJ2wmNxtIaE9QhBpicxzD.jpg,https://www.defendconserveprotectmovie.com/
614329,"Defend, Conserve, Protect",2019,"(2013,2020]",2019-07-25,en,74,NA,0.1307,NA,NA,Documentary,United Kingdom,English,"Cinemagine, Revolution Pictures, Sea Shepherd Australia, Union Roth Capital","Narrated by Dan Aykroyd, Defend, Conserve, Protect, pits the marine conservation group, Sea Shepherd, against the Japanese whaling fleet, in an epic battle to defend the majestic Minke whales.",Released,You Haven't Lived Until You've Found Something Worth Dying For.,tt4718276,/kAiYfcxJ2wmNxtIaE9QhBpicxzD.jpg,https://www.defendconserveprotectmovie.com/
338341,John Denver: Country Boy,2013,"[1950,2013]",2013-11-22,en,60,NA,0.1182,7.833,6,Documentary,United Kingdom,English,"BBC, Telesgop","This BBC documentary chronicles the life of folk/soft-rock singer John Denver through his rise with The Chad Mitchell Trio and Peter, Paul and Mary, his subsequent stardom, his popularity decline, and his tragic death at age 53.",Released,NA,tt3505274,/neZXAmgygh1xrtMyWQqaAzEdGBU.jpg,https://www.bbc.co.uk/programmes/b03j4cz2
1034736,Shark Land: Welcome to Cocos Island,2015,"(2013,2020]",2015-01-01,en,22,NA,0.1155,NA,NA,Documentary,NA,"English, French",NA,“Entourage” star Adrian Grenier ventures to Cocos Island off the shore of Costa Rica to bring attention to the plight of endangered sharks who are being threatened by poachers and ocean pollution.,Released,A Mission Blue & Fusion Expedition,tt7134032,/bbbCSiLLSTYO3zT1mvqamPr3hgH.jpg,https://www.grbtv.com/distribution/shark-land-welcome-to-cocos-island/
1082475,Ocean Warriors - Chasing the Thunder,2022,"(2020,2025]",2022-12-01,en,NA,NA,0.0739,8.8,4,"Crime, Documentary",United States of America,NA,Vulcan Productions,NA,Released,NA,NA,/aPgXN3GkJDViTaGgcrpAxCmK1Ej.jpg,NA
886189,Helena of Sarayaku,2022,"(2020,2025]",2022-03-18,es,70,NA,0.0596,2,1,Documentary,Ecuador,"English, Quechua, Spanish",Amazon Watch,"Helena is 17 years old and studies in Finland. Her father, a Swede, and her mother, indigenous Kichwa of Sarayaku, live at the heart of the Amazon in Ecuador.",Released,NA,NA,/ehjgoR6HajunMFeZDpKG3DnDIvj.jpg,NA
1164578,Herbicide Trials,1984,"[1950,2013]",1984-06-01,en,49,NA,0.0635,NA,NA,Documentary,Canada,English,ONF | NFB,"In 1983, fifteen Cape Breton, Nova Scotia, landowners went to court to stop the spraying of herbicides by the local subsidiary of a Swedish multinational on forests adjacent to their properties. They found that the testimony of scientists and the support of public opinion, both here and abroad, were not enough to win their case. The film shows their ordeal and the landmark Sydney trial. Concerns raised included potential conflict-of-interest situations where a government must protect citizens' health while supporting certain kinds of industry; the relative value of the political and judicial processes in mediating social problems; and the need for a public forum for debating environmental issues. The film contains outstanding footage from chemical-industry films of the 1950s and recent material about Vietnam veterans affected by Agent Orange.",Released,NA,tt0226748,/3iXIjXkXA9XKANRNpjmNjtpMWRF.jpg,NA
800697,"Javier con i, Íntag",2018,"(2013,2020]",2018-05-07,es,52,NA,0.0407,NA,NA,Documentary,Ecuador,Spanish,NA,"On April 10, 2014, the environmental activist and president of the Junín community, Javier Ramírez, was arrested and sentenced to ten months in prison for the crimes of “rebellion, sabotage and terrorism”. A few days later, the National Mining Company entered the area accompanied by a squad of at least 200 policemen to carry out studies related to the Llurimagua mining project, in the Íntag cloud forest. Javier with I, Íntag collects Javier Ramírez's reflections after his release, his feeling of condemned innocence, the pain of living in a divided, busy and frightened community, with its social fabric destroyed.",Released,NA,NA,/tCnu6fDIZoGpC3Ld6jqkE8jewxv.jpg,NA
1316354,urgewald – Auf den Spuren des Geldes,2024,"(2020,2025]",2024-10-17,de,65,NA,0.0404,NA,NA,Documentary,Germany,"English, German","KameraPoeten, urgewald","When nature is destroyed, climate targets are disregarded and human rights are violated, there is always a lot of money behind it. This is where urgewald comes in. Since 1992, the environmental and human rights organization has been revealing the sources of money behind destructive projects. Over 30 years ago, a handful of activists gathered around a table in a shared flat to form the basis of the organization. Since then, the small club in the Münsterland province has become a recognized, powerful organization.",Released,NA,NA,/33m17exbSIGd5vgNSKo3I4E6QAf.jpg,NA
1454750,"Extinction Rebellion, amour & rage",2025,"(2020,2025]",2025-03-17,fr,NA,NA,0.0389,8,1,"Documentary, TV Movie",France,French,"10.7 Productions, France 3 Paris Ile-de-France",NA,Released,NA,NA,/il4tAd7EeFUlHKuJjk7FUXxrvhx.jpg,NA
1390505,ECO/FEMINISM,2024,"(2020,2025]",2024-11-18,en,10,NA,0.0389,NA,NA,Documentary,Australia,English,NA,"ECO/FEMINISM is an essay film that explores the philosophical theory, ‘ecofeminism’. The idea combines feminism and environmentalism and argues that the oppression of women and the degradation of the environment are interconnected and result from patriarchy and capitalism. This film imagines what a radical restructuring of systems, from patriarchy to matriarchy may look like, and dives into the historical roots of ecofeminism and how it is manifesting currently in climate activism.",Released,It’s the Anthropocene!                                     Who’s gonna save us?                                                   Feminism! Maybe…,NA,/kNlWhCfzifIM5Nfkx4zRy1vP1Ex.jpg,https://www.youtube.com/watch?v=5WNSguaPVy8&ab_channel=miaelliott
1431751,Prey,2025,"(2020,2025]",2025-02-07,fr,NA,NA,0.0362,NA,NA,"Documentary, Drama, Thriller",France,French,Filomon Production,NA,Released,NA,NA,/f8b1FSrdEZUUEw03vC302vPjcn5.jpg,NA
1121387,Beyond Access,2022,"(2020,2025]",2022-08-19,en,12,NA,0.0286,NA,NA,Documentary,NA,English,"University of California, Santa Barbara","Beyond Access takes us on a journey with young Afro-Latina ocean explorer and storyteller, Xochitl Clare, on her quest to champion equal access to the great outdoors. The film centers her discussions on the next generation of leaders and practitioners who are diversifying outdoor spaces. It also highlights the importance of allyship in ensuring that underserved and historically marginalized youth and families are able to rebuild a sense of belonging in nature.",Released,NA,NA,NA,NA
1290340,"Planète Terre, héros de la nature",2024,"(2020,2025]",2024-04-30,en,NA,NA,0.0286,NA,NA,Documentary,United Kingdom,NA,NA,NA,Released,NA,NA,/sML08afFfw9XqeUS3j9Z7v6o5Fn.jpg,NA
933527,A Video Visit with Lynne Cherry,1998,"[1950,2013]",1998-01-01,en,15,NA,0.0214,NA,NA,Documentary,NA,NA,BBN Broadcast News,"Lynne Cherry is an author, illustrator, environmentalist, and naturalist. This documentary covers an assortment of her books and activism to save the Belt woods.",Released,NA,NA,/uiw0cX8DrN9xns6WYH3I2ekS2T8.jpg,NA
674593,Grief,2022,"(2020,2025]",2022-03-08,cs,NA,NA,0.0168,NA,NA,Documentary,Czech Republic,"Czech, English",NA,"Extremely dry soil, dead animals in the fires of Australia and other visible effects of climate change every day lead to anguish and hopelessness, for which the term environmental grief is used. One way of dealing with the crisis is to take a proactive approach to environmental protection. The heroines of the film embark on this path. With their radical but strictly non-violent gatherings in public spaces, they call for a ""Rebellion against extinction"" to prevent ecological collapse.",Released,NA,NA,/gkwKqmevd7V9RW3UO3hTk3Sjd7E.jpg,NA
605346,Ancient Sunshine,2019,"(2013,2020]",2019-10-01,en,20,NA,0.0143,NA,NA,Documentary,NA,NA,NA,"A reflection on anarchism and labor, ANCIENT SUNSHINE marks a path through the struggles of climate activism and coal extractions in the American West.",Released,NA,NA,/As5GDA8MEtxPB5uDa8sp2sh38ta.jpg,NA
1164600,Rudy Haase,2007,"[1950,2013]",2007-04-30,en,51,NA,0.0143,NA,NA,Documentary,Canada,English,"Black River Productions Ltd., CBC","A biography about Canada's great unknown environmental and social activist, Rudy Haase. Rudy was born in the USA and lives in Nova Scotia with his wife Mickey. His life's work has involved preserving wilderness in Canada, the USA, Costa Rica, and New Zealand. In Nova Scotia Rudy Haase has been active for more than four decades on many environmental issues from fighting against the clear cutting and pesticide spraying of forests to opposing uranium mining.",Released,NA,NA,/2tjIjwItCnTZx8o3NGgSgIeYEiA.jpg,http://www.blackriver.ns.ca/rudy-haase.html
1099141,Zadvengers,2024,"(2020,2025]",2024-04-18,fr,65,NA,NA,NA,NA,Documentary,Switzerland,French,Nous Prod,"Environmental activists Thor, Hulk, Black Panther, Captain Anarchy and Batman illegally occupy Mormont Hill. They create a utopian model of society while waging a peaceful struggle against the enemy: the cement industry. Far from any society, these activists invent, create and reclaim a threatened site. A new threat looms when the police announce that they will soon be evicted. Zadvengers offers a poetic and personal vision of the reality of activism in the ""Zones to be Defended"" (ZADs).",Released,NA,tt27053002,/bXp1Q5LuFd1jRWTNCM4FwTU92VV.jpg,NA
387426,Okja,2017,"(2013,2020]",2017-06-28,en,122,NA,4.1865,7.351,4365,"Adventure, Drama, Science Fiction",South Korea,"English, Korean, Spanish","Kate Street Picture Company, Lewis Pictures, Plan B Entertainment","A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",Released,We needed a miracle. And then we got one.,tt3967856,/lHBYG2NcBMW7UpFL4rSCpsgvz4m.jpg,http://www.netflix.com/title/80091936
387426,Okja,2017,"(2013,2020]",2017-06-28,en,122,NA,4.1865,7.351,4365,"Adventure, Drama, Science Fiction",United States of America,"English, Korean, Spanish","Kate Street Picture Company, Lewis Pictures, Plan B Entertainment","A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",Released,We needed a miracle. And then we got one.,tt3967856,/lHBYG2NcBMW7UpFL4rSCpsgvz4m.jpg,http://www.netflix.com/title/80091936
70954,The Hunter,2011,"[1950,2013]",2011-10-06,en,102,176669,1.4117,6.611,671,"Adventure, Drama, Thriller",Australia,English,"Entertainment One, Fulcrum Media Finance, Madman Entertainment, Porchlight Films, Screen Australia, Screen NSW, Screen Tasmania, Seville International","Martin, a mercenary, is sent from Europe by an anonymous biotech company to the Tasmanian wilderness on a hunt for the last Tasmanian tiger.",Released,Some mysteries should never be solved.,tt1703148,/KgFYNh3GE36FrXjo9udZbnV1z6.jpg,http://www.thehuntermovie.com/
58787,Arctic Blue,1993,"[1950,2013]",1993-01-01,en,92,NA,0.659,4.5,26,"Adventure, Drama, Thriller",Canada,English,New City Productions,"Eric Desmond, a committed environmentalist, is accidentally involved in the transfer of Ben Corbett, a ruthless killer, from an isolated Alaskan village, along a long route, to civilization; but the prisoner is determined to escape at any cost.",Released,"In Alaska, when the nights get longer… People get crazy.",tt0106303,/uNWHzUCxYq9BTjioaWBS32Lz5CD.jpg,NA
58787,Arctic Blue,1993,"[1950,2013]",1993-01-01,en,92,NA,0.659,4.5,26,"Adventure, Drama, Thriller",United States of America,English,New City Productions,"Eric Desmond, a committed environmentalist, is accidentally involved in the transfer of Ben Corbett, a ruthless killer, from an isolated Alaskan village, along a long route, to civilization; but the prisoner is determined to escape at any cost.",Released,"In Alaska, when the nights get longer… People get crazy.",tt0106303,/uNWHzUCxYq9BTjioaWBS32Lz5CD.jpg,NA
663072,Hagedorn,1996,"[1950,2013]",1996-01-09,tl,114,NA,0.4014,NA,NA,"Action, Drama",Philippines,Tagalog,"Mardeka Films, Viva Films",A biopic movie based on the titular figure.,Released,NA,tt0378015,/lsxyp5TIqfGH03YHg9HlXVXTYed.jpg,NA
1338729,Die Odyssee der Großtrappen - Das Comeback der Riesenvögel,2021,"(2020,2025]",2021-05-01,de,NA,NA,0.2879,8,2,"Documentary, TV Movie",Germany,German,"ARTE, MDR",NA,Released,NA,NA,/qGTA30hCXovcN3yocvLKcd5KOUQ.jpg,NA
185392,Suspicious Minds,1997,"[1950,2013]",1997-04-11,en,97,NA,0.241,3.5,4,Thriller,Canada,English,Trimark Pictures,"Jack Ramsey (Patrick Bergin) is a private detective in the vein of Philip Marlowe who finds himself romantically involved with the woman he's supposed to spy on, and she's no good! Multiple murders take place and Ramsey makes it his goal to solve the complicated case while still retaining his own sanity, which is hard to do. Meanwhile the mysterious Vic Mulvey (Gary Busey) hides out in the woods touting an assault rifle, might he somehow be involved? You better make yourselves ready for one hell of a neo-noir-istic thrill ride, because this is it!",Released,The only thing greater than her passion... is her greed.,tt0139630,/kCJv5sJkslsvMW9KwLWyvZlrqUt.jpg,NA
185392,Suspicious Minds,1997,"[1950,2013]",1997-04-11,en,97,NA,0.241,3.5,4,Thriller,United States of America,English,Trimark Pictures,"Jack Ramsey (Patrick Bergin) is a private detective in the vein of Philip Marlowe who finds himself romantically involved with the woman he's supposed to spy on, and she's no good! Multiple murders take place and Ramsey makes it his goal to solve the complicated case while still retaining his own sanity, which is hard to do. Meanwhile the mysterious Vic Mulvey (Gary Busey) hides out in the woods touting an assault rifle, might he somehow be involved? You better make yourselves ready for one hell of a neo-noir-istic thrill ride, because this is it!",Released,The only thing greater than her passion... is her greed.,tt0139630,/kCJv5sJkslsvMW9KwLWyvZlrqUt.jpg,NA
62081,Force of Nature: The David Suzuki Movie,2011,"[1950,2013]",2011-12-02,en,93,NA,0.174,NA,NA,Documentary,Canada,"English, Japanese",NA,"David Suzuki, iconic Canadian scientist, educator, broadcaster and activist delivers a 'last lecture' — what he describes as ""a distillation of my life and thoughts, my legacy, what I want to say before I die"". The film interweaves the lecture with scenes from the places and events in Suzuki's life — creating a biography of ideas — forged by the major social, scientific and cultural events of the past 70 years.",Released,NA,tt1722514,/2Q70KwWRKuZbPJLJcxNUJDjBNmn.jpg,http://www.davidsuzuki.org/what-you-can-do/force-of-nature-the-david-suzuki-movie/
521852,Rachel Carson,2017,"(2013,2020]",2017-01-24,en,113,NA,0.1873,8.5,2,"Documentary, TV Movie",NA,English,NA,An intimate portrait of the woman whose groundbreaking books revolutionized our relationship to the natural world. When 'Silent Spring' was published in September 1962 it became an instant bestseller and would go on to spark dramatic changes in the way the government regulated pesticides.,Released,NA,tt6342942,/aR2mNeAV1fA8ZS0jsK44Yl0Rikc.jpg,https://www.pbs.org/wgbh/americanexperience/films/rachel-carson/
542623,Moving Mountains,2014,"(2013,2020]",2014-08-21,en,104,NA,0.083,1,1,Drama,NA,English,NA,A determined housewife goes head-to-head with a $1 billion mining company after its negligent operation ruins her town's water supply.,Released,NA,tt2415174,/s1zNWIxwFV5p50lNcUMx798TCqF.jpg,http://www.movingmountainsthemovie.com
985966,Mary Anning,2018,"(2013,2020]",2018-11-16,en,21,NA,0.0925,NA,NA,Drama,NA,NA,NA,A woman hunts for fossils and makes a big discovery. But she doesn't get credit again.,Released,NA,tt8068882,/pLAGjepZWIaBQy996bP0chhxDHR.jpg,NA
647444,Rana's Silence,2016,"(2013,2020]",2016-01-01,fa,86,NA,0.0841,NA,NA,"Crime, Drama, Family",NA,Persian,NA,"When Rana's delight, her hen, Kakoli, goes missing, causing her to enter into the state of shock, and joy consequently leaving her completely, her brother and his friend embark on a quest to find the animal, and possibly save her from the dangerous band of local poachers, who coincidently turn out to be followed for arrest by the very small team of local rangers, consisting of Rana's father, among others.",Released,NA,tt7967006,/loc4D45NHHHDlwITpOZcNQFXmHt.jpg,NA
294881,M15F1T5,2013,"[1950,2013]",2013-06-03,en,96,NA,0.0895,2,1,"Crime, Music, Mystery",United States of America,English,Tribe Films,"In 2012, Casey, a gay teen started a group devoted to the environment and changing the world. In this small Texas town, the haters came out strong against the group accusing them of being a dangerous cult. Casey has a wonderful gift that he sees as a curse. He and his friends flee the small town, leaving the police with video tape clues, blood stained walls, and the testimony of a mentally unstable neighbor to solve the mysterious disappearance of all twelve members of the teen cult called The Tribe.",Released,NA,tt2368010,/8G2ukZIRAvO8xC8jTqQRqwAqwrx.jpg,NA
503278,In the Wake of the Flood,2010,"[1950,2013]",2010-08-02,en,47,NA,0.0754,NA,NA,Documentary,Canada,English,Sphinx Productions,"On the eve of her 70th birthday, Canadian writer Margaret Atwood set out on an international tour criss-crossing the British Isles and North America to celebrate the publication of her new dystopian novel, The Year of the Flood. Rather than mount a traditional tour to promote a book's publication, Atwood conceived and executed something far more ambitious and revelatory--a theatrical version of her novel. Along the way she reinvented what a book tour could (and maybe should) be. But Atwood wasn't selling books as much as advocating an idea: how humanity must respond to the consequences of an environmentally compromised planet before her work of speculative fiction transforms into prophesy.",Released,NA,tt1706684,/ybhBQ3UhlD9Vh1ABvRWWhwWiiLW.jpg,NA
764649,The Beginning of the End,2020,"(2013,2020]",2020-10-26,pt,7,NA,0.0578,NA,NA,Documentary,Brazil,Portuguese,"Casa de Criação Cinema, IMS - Instituto Moreira Salles","Short film by Joel Zito Araújo, for the ""Programa Convida"", from IMS, dedicated to creation during quarantine.",Released,NA,NA,/zTHHW9iPwqaGRPxtDsj7aXuVzO5.jpg,NA
764649,The Beginning of the End,2020,"(2013,2020]",2020-10-26,pt,7,NA,0.0578,NA,NA,Documentary,Cape Verde,Portuguese,"Casa de Criação Cinema, IMS - Instituto Moreira Salles","Short film by Joel Zito Araújo, for the ""Programa Convida"", from IMS, dedicated to creation during quarantine.",Released,NA,NA,/zTHHW9iPwqaGRPxtDsj7aXuVzO5.jpg,NA
1416484,"Anthropocène, l’implacable enquête",2025,"(2020,2025]",2025-01-11,fr,59,NA,0.1237,7.5,2,Documentary,France,French,"ARTE, Look at Sciences","For several decades, geoscientists have been observing that the Earth is changing rapidly due to human intervention. This action has such a great impact on the biological, geological and atmospheric processes of the Earth that some scientists speak of the dawn of a new epoch: the Age of Man or the Anthropocene.",Released,NA,NA,/ziy4Gsx3LYjkwQZC44KozHHqGf1.jpg,NA
41320,Monumental: David Brower's Fight for Wild America,2004,"[1950,2013]",2004-08-19,en,88,NA,0.0756,6,1,Documentary,United States of America,English,Loteria Films,"From the moment David Brower first laid eyes on the beauty of the Yosemite Valley, he wanted to the fight to preserve the American wilderness for future generations. The story of a true American legend, Monumental documents the life of this outdoorsman, filmmaker and environmental crusader, whose fiery dedication and activism not only saved the Grand Canyon (among other accomplishments) but also transformed the Sierra Club into a powerful national political force, giving birth to the modern environmental movement. Seen through Brower's own eyes - he was an accomplished filmmaker, and his stunning footage is included here-- a 1956 raft trip down Glen Canyon, before its damming, evokes the awful sadness of losing public land we've failed to protect. And in period footage of Brower's early rock-climbs (done in sneakers, with hemp ropes) and of his training in the 10th Mountain Division (who defeated the Nazis in the high Alps).",Released,The story of how a 1930s rock climber became the greatest conservationist of the 20th Century,tt0427557,/6U8VHw9JH1qNauHfMHTckruTxIh.jpg,NA
506617,Panique au Sénat,2018,"(2013,2020]",2018-02-03,fr,18,NA,0.0598,5.2,4,Comedy,NA,French,NA,"Following elections organized at short notice and a strange game of alliances, the new Senate president is an ecologist. His reign begins.",Released,NA,tt7981820,/2Ar4R7LUlYn4RifRSzN0Og5XMXl.jpg,NA
476326,Dying Woods,1987,"[1950,2013]",1987-01-01,sh,20,NA,0.0479,NA,NA,"Comedy, Drama",Yugoslavia,Serbo-Croatian,Inex film,"While his marriage is falling apart, a cocky journalist is worried about environmental pollution.",Released,NA,tt0206701,/njUCycZ5UqLKwxMixjGkBsnT6w1.jpg,NA
732404,The Seeker,2020,"(2013,2020]",2020-04-20,en,19,NA,0.0905,NA,NA,Documentary,United States of America,NA,Topic Studios,"A lyrical portrait of an excommunicated Amish woodworker struggling with spirituality, poverty, and life as an outcast from his strict, insular community.",Released,NA,tt12879448,/ka9mvHSWPK3xXoOZdS2gnIPTMiI.jpg,NA
1099047,For Whom The Water Flows,2023,"(2020,2025]",2023-03-11,en,5,NA,0.044,10,2,Drama,United Kingdom,NA,"Arts Council England, Tyneside Cinema","In a world where water has become a scarce commodity, a young scavenger finds a source to satisfy her thirst.",Released,NA,NA,/yHC42Jpy60JrPSJwtbLqHdVWYaP.jpg,NA
952832,Pepedrilo,2021,"(2020,2025]",2021-10-31,es,19,NA,0.0409,10,1,Documentary,Mexico,Spanish,NA,"Pepedrilo and his peculiar connection with nature are embodied by the care and protection of a crocodile sanctuary, whose stability is put in danger day by day by the threat of men.",Released,NA,tt16245234,/4QkV9ank6wetTuS2YCnmVw4Sedd.jpg,NA
1148996,Ozone,1990,"[1950,2013]",1990-01-01,en,2,NA,0.0256,NA,NA,"Animation, Comedy",Canada,English,NA,An animated Raeside cartoon from 1990. The depletion of the earth's ozone layer.,Released,NA,NA,NA,NA
1309364,Litter Pickin' Punks,2024,"(2020,2025]",2024-10-03,en,9,NA,0.0311,NA,NA,"Documentary, Music",United Kingdom,NA,Raven's Nest 0151,"Feeling disgruntled, a group of punks start a litter picking group to counter the amount of litter their community faces.",Released,"PUNK’S NOT DEAD, IT’S JUST GONE LITTER PICKING",NA,/urFOCTo3BXShChZcLNKKxp76Ow.jpg,NA
535093,Mr. Turtle,2018,"(2013,2020]",2018-05-05,es,14,NA,0.0214,NA,NA,Documentary,Mexico,Spanish,SAE Institute,"Daniel Pérgules, known as “Kilos” is a turtle rescuer and animal rights activist. On his journey searching for turtle nests in the most remote parts of the beaches of Tecolutla, Veracruz, he remembers the day it all began, and how his work saved his life.",Released,NA,tt8059416,/4JkmWmcdXi8NhXDZvmcK5w6fyRA.jpg,NA
1119086,Earthbound: Nzambi Matee,2023,"(2020,2025]",2023-02-08,en,48,NA,0.0264,NA,NA,Documentary,NA,"English, Swahili",NA,"Amidst a catastrophic plastic waste crisis in her hometown of Nairobi, Nzambi Matee risks everything to pioneer revolutionary technology that transforms plastic waste into sustainable paving bricks.",Released,JOY IS A FORCE OF NATURE,tt26349361,/wmFXTi64AIjt7QvjYkG5TLcb984.jpg,NA
1414295,In Memory of the Land and People,1977,"[1950,2013]",1977-01-01,en,51,NA,0.0143,NA,NA,Documentary,NA,English,NA,"“…It is a film that tells in hurried film sequences and a resonant musical score juxtaposing the sublime, funereal despair of Bartok agains tthe gut-bare tones of folk music. Gates has through his filming technique and meticulously selected mining sites, captured all the outrage and sorrow and indignity to the land and its people that strip mining represents. The film is one that all Americans should see, for it shows extremely well the price we have to pay for strip mined coal.” - Dale A. Burk, The Montana “Missoulian”",Released,A film by Robert Gates,NA,/oRbM4m2nDLqWd1rPnDfhxkgJyng.jpg,NA
1148999,Carbon Footprint,2008,"[1950,2013]",2008-04-10,en,1,NA,0.0143,NA,NA,Animation,Germany,No Language,Hideout Films,PSA directed by Piotr Karwas.,Released,What does your carbon footprint look like?,NA,NA,NA
1007981,Guranay,2019,"(2013,2020]",2019-01-01,zh,72,NA,0.0143,NA,NA,Documentary,China,NA,NA,"This film is a realistic record of a sixty-year-old couple living in a remote village (Gurenay) in the Badain Jaran Desert of Alashan, Inner Mongolia plant thousands of mu of ammodendron and euphratica to fight against expanding deserts.",Released,NA,NA,/vT75g7n70gpE4ELLZxEWhNGk69Q.jpg,https://www.cathayplay.com/gurnai
1466833,Spring Will Come Again,2024,"(2020,2025]",2024-05-14,en,1,NA,NA,6,1,Family,NA,NA,NA,"A bumble bee's first winter overtakes her garden, leaving her distraught -- luckily, her friend is there to cheer her up!",Released,Seasons fly when you're with a friend.,NA,/rXYLaLW8AKV76kOgC7wSPMluuHn.jpg,https://www.youtube.com/watch?v=2SOn-kqVcNk
1148997,Toxic Waste,1990,"[1950,2013]",1990-01-01,en,1,NA,NA,NA,NA,"Animation, Comedy",Canada,No Language,NA,An animated Raeside cartoon from 1990. The transportation of toxic waste.,Released,NA,NA,/ck9k1ZIimX8HzQMA435muEpvYGV.jpg,NA
588228,The Tomorrow War,2021,"(2020,2025]",2021-09-03,en,138,14400000,16.0536,7.506,3758,"Action, Adventure, Science Fiction",United States of America,English,"Lit Entertainment Group, Phantom Four, Skydance Media","The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",Released,The fight for tomorrow begins today.,tt9777666,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,https://www.amazon.com/dp/B093CQZ2SM
178809,The Colony,2013,"[1950,2013]",2013-04-12,en,95,NA,2.5898,5.454,1183,"Action, Science Fiction, Thriller",Canada,English,"120dB Films, Alcina Pictures, Item 7, Mad Samurai Productions, RLJ Entertainment","Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.",Released,"One day, it started to snow .. and it never stopped",tt1160996,/ppTqHex38Jkpg9fhPzDcYJuxqhR.jpg,http://www.afterthefreeze.com
49953,A Turtle's Tale: Sammy's Adventures,2010,"[1950,2013]",2010-08-04,en,88,71594792,2.6243,6,659,"Animation, Family",Belgium,English,"Around the World in 50 Years, Illuminata Pictures, Motion Investment Group, nWave Pictures, StudioCanal","Born on a Baja, California beach in 1959, new hatchling Sammy races across the beach to the ocean while avoiding being caught by seagulls and crabs. Thus begins Sammy's incredible fifty-year ocean journey where he overcomes obstacles, both natural and man-made, while trying to fulfill his dream of travelling around the world. Along the way he meets his best friend, a fellow turtle named Ray, and never forgets about Shelly, a turtle he saved that first day on the beach and the one he's always loved.",Released,Hatch Me If You Can,tt1230204,/k5iNd9Uj1nyBZRZPwexcsvDVZ0O.jpg,NA
49953,A Turtle's Tale: Sammy's Adventures,2010,"[1950,2013]",2010-08-04,en,88,71594792,2.6243,6,659,"Animation, Family",France,English,"Around the World in 50 Years, Illuminata Pictures, Motion Investment Group, nWave Pictures, StudioCanal","Born on a Baja, California beach in 1959, new hatchling Sammy races across the beach to the ocean while avoiding being caught by seagulls and crabs. Thus begins Sammy's incredible fifty-year ocean journey where he overcomes obstacles, both natural and man-made, while trying to fulfill his dream of travelling around the world. Along the way he meets his best friend, a fellow turtle named Ray, and never forgets about Shelly, a turtle he saved that first day on the beach and the one he's always loved.",Released,Hatch Me If You Can,tt1230204,/k5iNd9Uj1nyBZRZPwexcsvDVZ0O.jpg,NA
49953,A Turtle's Tale: Sammy's Adventures,2010,"[1950,2013]",2010-08-04,en,88,71594792,2.6243,6,659,"Animation, Family",Italy,English,"Around the World in 50 Years, Illuminata Pictures, Motion Investment Group, nWave Pictures, StudioCanal","Born on a Baja, California beach in 1959, new hatchling Sammy races across the beach to the ocean while avoiding being caught by seagulls and crabs. Thus begins Sammy's incredible fifty-year ocean journey where he overcomes obstacles, both natural and man-made, while trying to fulfill his dream of travelling around the world. Along the way he meets his best friend, a fellow turtle named Ray, and never forgets about Shelly, a turtle he saved that first day on the beach and the one he's always loved.",Released,Hatch Me If You Can,tt1230204,/k5iNd9Uj1nyBZRZPwexcsvDVZ0O.jpg,NA
